source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax
6194122050979760640,198.080612704842,-23.726616856766853,18.661783,19.141966,18.02611,-0.3123677956604397
6194136589443845248,198.29578406498663,-23.418928435116282,20.932858,20.758612,19.465055,
6194075459174331392,197.94215744940112,-24.045810322211988,20.38508,20.634268,19.443438,0.4256533728579153
6194128888567749632,198.07941921076485,-23.543481041914863,19.210405,19.717922,18.513819,-0.1834593408075186
6194092707763086592,197.80100368502224,-23.913537623392166,18.919147,19.699787,18.111492,1.0785051267524963
6194087966119123968,197.84748502953366,-24.00948941583552,18.477274,19.102753,17.681501,0.7094355344489073
6194092127941600512,197.66819821373545,-23.905414547563137,20.233376,21.136803,18.99928,1.9734069593551171
6194105768758970624,198.37385997802693,-23.831239210436422,16.363373,16.706465,15.59155,0.4269947152059388
6194078658925322752,198.13316967536056,-23.99920944136981,15.569625,16.113537,14.884556,0.2483500913804543
6194079586638084096,198.22752857152736,-23.996527923936377,20.7971,21.776833,19.548687,
6194083327554518784,198.01720943877203,-23.903726243285803,20.724981,19.667543,20.003551,
6194108311379611520,198.2568971061078,-23.80796636374117,17.821362,18.25058,17.22242,0.369286611639427
6194097621205756032,198.06127245623355,-23.78210529876292,18.393414,18.920189,17.706753,0.18800835385845213
6194097144464568576,198.06213422052312,-23.827006985820876,16.20897,16.692362,15.581409,0.7268342997808379
6194094734987651712,197.90898494604986,-23.91074449167233,18.668959,19.541975,17.66076,0.8068326068625398
6194079960300351744,198.25515231907696,-23.94663054834087,18.645367,18.971453,18.089586,0.14803674751377352
6194120126834706688,198.4049070326637,-23.534240041020574,17.959358,18.748924,17.105177,0.7256209933800387
6194097316263260544,198.07473802259594,-23.805677177008548,16.992508,17.590218,16.257448,0.9826575022619942
6194094803707131776,197.94261426252507,-23.906163366273663,19.50108,20.663197,18.516321,1.0859072995323642
6194098274040785408,198.0104960874553,-23.781909505551617,17.775547,18.819763,16.727667,1.242121123021578
6194117034458187392,198.4440429807568,-23.652041358404816,19.777395,20.702377,18.630373,2.5310501721371508
6194086419930865664,197.78513845685498,-24.051470740286142,17.013168,17.465237,16.392305,0.2996934999426377
6194121398144726016,198.1505024092612,-23.73927305516037,20.640144,20.64842,19.901596,
6194135833529355520,198.21881578409037,-23.424958230666014,21.063492,,,
6194073363229813120,197.89246627293969,-24.10958376343719,17.324049,17.864195,16.64946,0.6600127734086879
6194075527893811840,197.9772474188062,-24.03929513556316,20.2752,20.911495,19.629452,-0.4055452294196489
6194078276672878848,198.06787778998404,-24.044567443888436,15.884303,17.271427,14.727986,8.14610062986422
6194131396828896768,198.29093480755245,-23.521609907916304,18.753094,19.30462,18.027687,-0.4484742568077644
6194083675447125760,198.09348753463527,-23.936047623776744,16.105728,16.47023,15.572483,0.6596398574953302
6194074634540133120,197.91771049623804,-24.10869653034911,19.836046,20.088982,19.24272,-0.4073987536105087
6194128888567750528,198.07002681797533,-23.54004822172549,18.599977,20.09627,17.335505,3.318964230562108
6194078762004537344,198.07072944482033,-24.013915653566457,16.859863,17.258715,16.319794,0.4225085347595782
6194083641087387520,198.08437499768053,-23.932983459555402,17.721113,18.284416,16.971745,0.6307966767615032
6194109750193573760,198.28004598182903,-23.790164561641376,19.299923,20.771738,18.072655,1.9122228615302368
6194078207953397376,198.0284928184175,-24.05009010978733,19.606026,19.922136,18.985176,0.5840033476737796
6194128957287227136,198.06155613248146,-23.541105983856077,16.879307,17.258533,16.33311,0.1728889965979715
6194078624565584000,198.12004721583813,-24.014449036739467,19.065435,19.443289,18.439129,0.09669528175321919
6194106559032953728,198.32486676814608,-23.822771387877026,13.774756,14.2073145,13.19416,1.6980885391894165
6194135696089927680,198.20167565879302,-23.451931333241067,20.149643,21.222963,18.739979,0.2981069502253088
6194121501224128384,198.1634929480502,-23.72887957906856,19.756622,20.841755,18.630993,0.44559112686748076
6194131332403628288,198.301674899969,-23.53394645950581,20.629002,20.640799,20.228163,-1.6287211159595214
6194078796364275968,198.07745489323977,-24.002485124987547,15.925963,16.260307,15.413854,0.3643760640740173
6194071851401326464,198.0257032070887,-24.106843328576208,19.89132,20.44978,19.206223,-0.1869264129194312
6194079032587128704,198.178127005659,-24.035471989966734,17.868467,18.204556,17.321566,0.24323903929204863
6194101091539333504,197.946203505643,-23.779213075348846,19.795506,20.667227,18.646502,1.8506708864189263
6194103604094865664,198.29144695633696,-23.905381021912373,20.8727,20.604254,19.935698,
6194081957460206592,198.08627678045892,-23.955516258745202,16.856035,17.234333,16.298042,0.37564039178584196
6194085221634850432,198.1127816422957,-23.847492935580206,20.615915,21.789488,19.357702,
6194077623837844992,198.14075814087764,-24.049785095968375,19.708876,20.323477,18.980604,0.9444910083922788
6194078796364276096,198.08899907569375,-24.00043589795464,16.00092,16.328411,15.525998,0.37101782642531017
6194097900377661312,198.00392360848647,-23.797425295896506,17.583008,18.070364,16.937622,-0.02107803180559667
6194081957460206720,198.0801175919508,-23.952685450226618,16.884321,17.453714,16.181087,0.8735345582200629
6194083400569218560,198.12381580800223,-23.948363802571446,17.805733,18.396132,17.007692,0.612404691132847
6194079273105316352,198.18117762473457,-24.01030996851786,17.386335,18.655258,16.27094,2.4621215428505976
6194085664016153344,197.76256143190923,-24.10368667749975,19.159859,19.551973,18.588482,0.5946010743454005
6194095490901898752,197.89483130958433,-23.906348263416273,19.96233,21.051731,18.716541,0.6057832611039727
6194120814029151872,198.09723984385425,-23.787393223358777,19.353823,19.89227,18.638554,0.558500530486811
6194132500634677760,198.42259506508157,-23.483561690746697,20.100601,21.13945,18.923058,0.5923973835747987
6194085698375891584,197.77767169521883,-24.103518149795057,19.794252,20.377586,19.013971,-0.11871673947559103
6194129648776451840,198.27959989940223,-23.611290032453997,20.379725,21.03948,19.194002,2.630800425338996
6194092810842306560,197.79851940133258,-23.906251845123265,18.045527,18.524231,17.448654,0.3177833457851501
6194106524673213824,198.31642968801503,-23.82971870458034,15.454142,16.313143,14.546663,2.9448020576905276
6194084465721108480,198.06555807298915,-23.92104323870039,16.656364,17.205317,15.961286,0.0437184757072127
6194030383492427392,198.16376181042477,-24.093994746532168,20.753145,20.64692,20.634613,
6194128270092456704,198.1283014595626,-23.55742762972815,19.109314,19.553337,18.494402,-0.03921090111002064
6194128785488532096,198.03251362779193,-23.55791943536853,20.492615,20.034037,18.495869,
6194117176191419008,198.39612852105094,-23.652903521779827,20.736906,21.276384,19.454836,0.25790962018014013
6194128270092456832,198.1271485221959,-23.558107523093767,19.42591,19.985249,18.550123,0.327546135273472
6194118516221214720,198.37137102107224,-23.57342377805726,20.664892,21.257507,19.647045,0.7918416116806498
6194098067882347776,197.97406542053227,-23.79513330388434,18.401505,18.723547,17.896416,0.5466272175875445
6194105287722632320,198.27858423139995,-23.8269556531129,19.877878,20.198418,19.264408,-0.7071538787586062
6194087244564601088,197.75811679909012,-24.03247607521414,19.791208,20.171171,19.1999,0.4719515094124504
6194075321735375488,197.9930295670833,-24.049073086053717,18.297638,18.87368,17.555342,0.41646054019359047
6194084190843202304,198.12603570200264,-23.89325041242111,16.378304,16.96238,15.652291,1.0007899202133212
6194086866607732096,197.7301081976856,-24.050093343980603,16.756979,17.52839,15.841425,1.8088279394017115
6194132084023662848,198.3322554047385,-23.524591483405942,19.73097,20.561459,18.711964,0.815774137046028
6194109062998624512,198.15480865986254,-23.796403616800916,19.064583,19.504656,18.410255,0.6317794238437653
6194075527893806336,197.97149913570863,-24.047279906978446,19.758036,20.673744,18.815943,1.0465882167126495
6194123704541716352,198.25183061819422,-23.637747820269514,20.483088,21.081976,19.15914,0.4152690018715349
6194074119144058112,197.8387543204579,-24.10781388096056,16.437876,16.939785,15.758506,0.7129197670078334
6194071198566296192,198.05561510700008,-24.108332623009684,19.558788,20.742815,18.386124,0.6039472748434518
6194130026733573248,198.2663422077918,-23.578762333975636,20.904879,22.08907,19.799034,1.1342520213615852
6194131091885462912,198.2405583741012,-23.541295654699592,20.912369,20.894999,19.890245,
6194084946756290688,198.04568513067267,-23.866285191968945,19.467688,,,
6194076112009367040,197.89243279776053,-24.035780122578903,18.53471,19.331705,17.64892,0.5863818150079344
6194094906786343808,197.97216874114054,-23.910364848049394,19.798483,20.165693,19.06988,-0.04307042844669193
6194113117447957120,198.40764488042186,-23.74454543228569,19.010508,20.114971,17.959318,-0.25220435380654616
6194083984684270208,198.1420017186698,-23.907281030495714,20.70863,21.107336,19.955452,
6194129958014341760,198.27762951314187,-23.594489120991025,20.99311,22.260962,19.684233,
6194083881605556736,198.10235077017464,-23.902798712037416,15.397545,16.948187,14.164421,8.77100237664041
6194084190843202176,198.12720710837786,-23.900205846871753,16.606253,17.041206,16.016954,0.3464340798234619
6194128235732718976,198.11828275180503,-23.5537635276651,19.725883,20.0384,19.217758,-1.2252952221751292
6194095598275178496,197.903070919486,-23.892921922216136,20.528288,,,
6194120470432091648,198.42977399088753,-23.53009815646302,20.950863,20.760012,20.12854,-0.29718539954361606
6194108478883251968,198.2064989152298,-23.79513380145614,18.498873,19.317753,17.568201,0.8458528916569618
6194128235732718592,198.11362141258837,-23.557471771431178,17.467293,17.947462,16.812841,0.5368842106691786
6194134184262426240,198.22317920234062,-23.513042800476363,21.101746,,,
6194101645589697152,197.99700367742741,-23.727886513780167,20.81888,21.261126,19.6226,
6194129850640628736,198.27227861777072,-23.60263015379527,19.504026,20.351841,18.538105,0.8729996228556751
6194109269157234944,198.18281548535512,-23.793567471469892,19.311213,19.623236,18.742163,0.8271552500818107
6194118103904355968,198.37021615677295,-23.61997404769987,21.02715,,,
6194095185958318208,197.96141090493802,-23.897378098230348,20.288048,,,2.229756394325189
6194108070861440512,198.1972035674796,-23.818106220801088,19.993053,20.972471,18.852585,-1.7462282889728815
6194106863975547264,198.32408557550855,-23.798610107801814,19.824009,20.37698,19.081985,0.8864717973335086
6194084293922417664,198.12426547969744,-23.88199143576504,14.472836,14.877694,13.902408,0.9224829983724733
6194099751509538176,197.89419099333495,-23.778335238906774,17.944109,18.300482,17.403227,-0.12256801365766082
6194085049836662016,198.11613891525317,-23.872787231865434,17.59598,18.010702,16.944782,0.5459833329176853
6194134115542439424,198.22312891368554,-23.51534472144193,20.816835,20.73327,19.596472,
6194134042528750592,198.1947905822077,-23.52391986312786,18.406343,19.573597,17.271233,1.608316247446683
6194104806685706880,198.28407724410545,-23.87118171860419,20.738445,21.101307,19.190342,
6194135661730666368,198.18004994052274,-23.458128425467915,20.894434,21.015747,19.591486,
6194100541783520384,197.85853503893227,-23.778597358350314,16.999458,17.67566,16.21664,0.7447204062584571
6194083915964792832,198.15033430422278,-23.915219604539804,20.374655,20.697983,19.206156,
6194129751855665536,198.30164090204352,-23.60114648980384,20.63796,21.234718,19.465412,
6194079170026358272,198.2016857562825,-24.005407401133084,19.393887,19.941927,18.60806,
6194078963867649664,198.18860838716066,-24.037092931532147,20.714674,20.449293,19.949963,
6194120371647801728,198.4936707335889,-23.519851344878372,15.093125,15.611346,14.419392,
6194087072765900416,197.70894863523262,-24.043961170175095,19.193062,19.69996,18.418499,0.9219437593765868
6194078242313137792,198.0436631102293,-24.046345607536118,20.268337,20.710081,19.509727,0.3195109363519709
6194108513242989952,198.22918969136728,-23.79572732957223,19.88002,20.563745,18.945192,0.5426755429118266
6194085359074307712,198.07524598016968,-23.854233766473772,17.736557,18.364761,16.931303,1.045908337227579
6194093360598122368,197.71099808948088,-23.903416423584034,18.149115,18.72259,17.398907,0.491477060291546
6194073912985624832,197.8093734480837,-24.112130772694044,19.29492,19.876356,18.557669,-0.2909748887489013
6194081162890898304,198.01623198782147,-24.04784556224798,17.719687,18.198627,17.092804,0.49415572095035987
6194106829615809408,198.31094838589655,-23.79651265119656,17.771753,18.36224,17.026903,0.5463831100918544
6194074600180392448,197.93137597267562,-24.112007833355815,19.723518,20.061655,19.189615,-0.35323091458568706
6194129300884613120,198.08563400356525,-23.52137031970454,20.008854,20.693985,19.098999,0.7360278750482713
6194134283046920704,198.15836962848618,-23.5207657404933,19.904577,20.054068,19.417196,-0.39425368703430097
6194098342760266880,198.0366273117728,-23.773974650817706,17.68058,18.707602,16.652311,1.0867148596308214
6194074638835593728,197.91717589252687,-24.106374008481005,20.836332,21.346966,20.039667,
6194106692176855808,198.3424697473806,-23.79583546570334,19.866816,21.076704,18.624432,1.5818224924677673
6194085118556139392,198.10522880380847,-23.85107797408763,16.236963,16.591267,15.703621,0.5508926108243074
6194135489931975168,198.1609615553119,-23.46295956182349,20.759182,21.338552,20.091883,1.1234015006152314
6194092093581862528,197.65250430239857,-23.901800683509755,20.118914,21.053102,18.73315,4.352485282379166
6194108139580329088,198.24913985282132,-23.82651547846641,20.489054,21.384977,19.251604,
6194078036154707072,198.09045918573108,-24.04737452949615,18.998922,20.410496,17.822226,1.384854036222371
6194102603367846272,197.93014863979835,-23.72110080253799,19.2647,19.61646,18.683197,1.184365751860845
6194077726917062016,198.1447478040154,-24.046493411496893,20.311043,20.491846,19.602678,-0.36634698945891875
6194093742849307776,197.6919143294747,-23.865525837108855,19.808445,,,
6194121260705775488,198.10188872617192,-23.73186206345481,19.644756,20.025148,19.076916,0.8398679037686684
6194032101479043712,198.23286921880234,-24.047020747416095,19.796612,20.357439,19.000734,-0.014096391186844796
6194135558651452160,198.15207800572045,-23.456036705133055,20.512014,21.124216,19.168777,
6194103775893555072,198.3201027924795,-23.909918737904047,20.390444,20.650396,19.557293,
6194135210759879296,198.17817345612275,-23.47446068976864,18.933529,20.00076,17.840054,0.4531576995424938
6194074600180393856,197.93500634869224,-24.109918808756582,19.748632,20.267315,19.144434,-0.10261173609740197
6194113362261161088,198.39877094338402,-23.72976205798138,16.641296,17.10788,16.000559,0.6006926301419652
6194109956352014336,198.29384346552516,-23.769769757187422,18.171513,19.157164,17.15567,1.1764179295303696
6194117068817936640,198.44431857785221,-23.636341132254486,20.400112,21.081676,19.256783,-0.7711852966257401
6194120985827860608,198.1268713762007,-23.748946318582778,18.398766,19.363237,17.42813,0.7293800908090342
6194098548918697728,197.98262619114175,-23.77277693900849,20.735605,20.893751,20.077387,
6194112468907963648,198.45452695133406,-23.73466739975854,17.084055,17.937977,16.172943,0.8419252901526872
6194091818704536320,197.6773141772947,-23.918934875231006,20.55827,21.258652,19.622166,0.8697448791813863
6194136898681696128,198.34021077732194,-23.400867184291855,21.004353,,,
6194083293194774784,198.00961338708285,-23.91147915645352,20.038008,20.523508,19.185553,-0.580784391046199
6194092505899303040,197.71525115609134,-23.930684617084285,20.867487,22.118303,19.531374,
6194135661730666624,198.17400409497984,-23.46113581906383,21.091896,,,
6194133806305037824,198.36475376877095,-23.433011668188197,20.867304,21.020603,19.673725,
6194130988806695040,198.20520183291714,-23.554781142543675,20.914837,21.049257,19.757786,
6194118546286686848,198.46431680683494,-23.63585701782754,19.068882,20.694525,17.69244,5.6691059138122375
6194087038406160896,197.68533302924268,-24.045533331478513,18.808846,19.77504,17.695124,0.6616258740588064
6194072091919502592,197.99507721197452,-24.094175463334672,18.712885,19.932997,17.616892,1.7346903730085956
6194087038406164608,197.68318958645824,-24.039627996639812,20.080805,21.12886,19.074453,0.44718213448526917
6194109784553313792,198.30167239541254,-23.786650366775092,19.452236,19.858976,18.645273,-0.5256460026811544
6194134111248229888,198.23005993888856,-23.51758205827175,19.745804,20.09465,19.155338,-0.24313818470339182
6194111369396337792,198.23296728752712,-23.68976171797605,14.355761,15.01199,13.590626,3.116759391417928
6194101263338028288,197.9199594339585,-23.773876790785835,20.129267,20.706493,19.450594,1.3042881488294218
6194075459174327296,197.94861536977842,-24.050030927384782,18.666477,20.17468,17.524641,2.116690555448995
6194133355335233280,198.3294426443941,-23.44732332250364,20.118513,21.093212,18.871923,-0.05577135951292096
6194104085131199488,198.31103002959645,-23.878041110379943,20.6942,21.316662,19.75942,
6194108822480563712,198.17609442988137,-23.809412219915092,12.503989,12.885493,11.963761,1.5676398289954656
6194089787185325184,197.81666168222836,-23.914220214333596,18.977585,19.301468,18.477137,0.010891064104334361
6194119340855649536,198.5211537163258,-23.55950498045264,15.951077,16.394884,15.34384,0.8349805182512361
6194074909418047744,197.8949654691067,-24.096076328710286,19.9094,20.360725,19.389208,0.4855219772321094
6194076047585205376,197.87094838514122,-24.04244956950309,20.225096,21.956408,18.952936,0.8436902534868914
6194117966465404416,198.3340052272208,-23.611029915449752,20.562757,21.558619,19.574184,1.8151746315437733
6194132947311845760,198.31902165324493,-23.48834950848852,21.09551,,,
6194120436072363648,198.47809730380652,-23.506318151860583,20.788696,20.988619,19.807379,1.5442097672307211
6194077147096832512,198.08255601197487,-24.086993761360507,17.650784,18.111593,17.023493,0.29278970692455425
6194082434201279104,198.00373415860554,-23.96199399447333,19.245459,19.694433,18.67918,1.0421419434083818
6194109406596202112,198.20780219253535,-23.76848032767953,18.113598,18.840256,17.232313,1.0635817905976344
6194116832594038400,198.36021097737893,-23.659556727116346,20.920727,,,
6194131534267851008,198.25671892488745,-23.52070290628078,18.945518,20.357946,17.731672,1.3891637708670193
6194077005362092032,198.1233075019903,-24.08818859750277,18.831333,19.512701,18.09254,0.04956939156693831
6194123979419865984,198.22709639757917,-23.620439535611606,21.056406,,,
6194030516636531840,198.18080280771593,-24.066697737084343,17.809462,18.846075,16.764153,1.615898664040118
6194075459174328192,197.94177549413982,-24.04934734754697,20.52939,21.47973,19.44395,-1.0549698043629192
6194071168502355968,198.0645530793142,-24.113978151735065,14.759355,15.291657,14.090017,1.878830218215551
6194133565787136512,198.4056236731907,-23.44041747402096,20.955564,21.690855,20.039001,
6194131499908112768,198.27524791677158,-23.520414578961233,20.617468,20.826101,20.038979,
6194098617638178688,198.01435834659247,-23.760552591937987,19.370644,20.538984,18.173607,0.9818732762280853
6194086969686684032,197.70222844299505,-24.045794695356488,20.17236,20.461761,19.40552,0.5521626016980334
6194124769693848320,198.2266413850295,-23.612010272761207,20.920841,21.548206,19.176517,
6194131469843095680,198.2639888603454,-23.52842147410505,21.065666,,,
6194131602987331072,198.28084391157816,-23.513467802973093,18.998419,19.27924,18.434605,-0.22279401931888623
6194136383285883776,198.30730719894422,-23.430592274940313,20.223898,21.784138,18.881504,0.9863556789750004
6194135210759876864,198.1835579217829,-23.478770421117428,19.854002,20.59329,18.766396,0.5207910655323706
6194117137537414528,198.42727404902453,-23.635184024883753,19.367987,20.595652,18.118643,1.0508767906087542
6194134252981394688,198.18291700674638,-23.51551123140878,21.031443,,,
6194071885761060608,198.0008761039947,-24.11376496951718,18.190943,18.60334,17.603083,0.3075717147412051
6194135038961166848,198.15260488653738,-23.51607086551488,18.87233,19.335058,18.26014,1.0197898030988024
6194084912397211648,198.0664691580564,-23.866032725500062,20.699223,21.700039,19.544422,0.3355596365631377
6194117897745927552,198.3449732432948,-23.62371531711062,20.975739,21.491238,19.340796,
6194132500635247232,198.42596075818736,-23.483891956705182,21.026577,,,
6194111541195030272,198.30761541063887,-23.69105316679559,19.840298,20.659134,18.576572,0.7390332546923224
6194075974570399744,197.87428680660219,-24.054266784688622,20.393621,21.152985,19.249783,0.25392332451531135
6194080033314352000,198.23712952579496,-23.948509511372308,20.767284,20.406296,19.753922,
6194120882748632960,198.1255138840227,-23.78039328204324,18.032164,18.434874,17.431135,0.25782286708246865
6194092776482567808,197.78012068087943,-23.906371450654696,19.6718,20.695364,18.636208,0.08311865613403523
6194073947345362560,197.78990227923427,-24.114400854280223,18.593927,19.697613,17.543425,1.091143652165848
6194110918424701056,198.22016100516387,-23.745828505920617,19.854042,20.136658,19.215794,1.8381408274426771
6194094700627904384,197.89406261490402,-23.924571246259443,20.66979,21.017197,19.753159,1.8340223445482549
6194078448471580544,198.10772255629618,-24.031041324458542,19.903152,20.203176,19.16594,-0.6508467726148114
6194112292814221312,198.42625081659494,-23.77294612780991,19.658442,20.434652,18.693108,0.5129829769820485
6194132290182098048,198.40608153073987,-23.513948896375112,17.173397,17.571606,16.593094,0.7163875157292259
6194120676590533120,198.44632740830076,-23.50415418010346,18.387953,18.863361,17.730818,0.3377822190082436
6194130817008262784,198.2724640789357,-23.565770351305815,14.689371,15.081463,14.140854,1.0376599565909206
6194136520724836736,198.25251170723539,-23.431740965012168,15.915217,16.330406,15.339397,0.6902939241093027
6194128957287227776,198.0588838195107,-23.535543361274804,20.208996,20.842615,19.254694,-0.38285654842990147
6194097861723915648,197.98599100968212,-23.797792263757938,20.414207,20.514353,19.766413,1.9965124712435327
6194107345011897344,198.33779726638795,-23.771404482817587,20.082867,20.556862,19.320423,1.455418835417301
6194079346119594624,198.16814257311844,-23.995715704498764,20.820784,,,
6194132397556230784,198.41253232816516,-23.498601053792378,17.389687,17.832201,16.786015,0.13852478277346414
6194118752445136384,198.46994617905455,-23.60018938171762,20.722185,20.726463,19.714003,0.4597185280355822
6194075287375633152,197.9996547050318,-24.052757826025463,19.531616,21.200642,18.305285,1.3765210894577011
6194111163237904768,198.22781479014827,-23.721455666330197,17.276005,17.81479,16.589321,0.4569873848599693
6194080479990960640,198.1439558783404,-23.9559580224587,20.714043,20.94823,19.773256,
6194134351766399104,198.19720537240028,-23.516793953298915,20.423302,20.551722,19.690834,1.3014881867202506
6194128343106398208,198.1537328362398,-23.540871986829746,20.702589,,,
6194070859264710016,198.08032635942112,-24.149424264289344,17.143764,17.589083,16.553425,0.6586710232770044
6194134218621657728,198.16735449713573,-23.526339067277757,20.961481,22.051008,19.57467,
6194056252080874752,198.30206313811394,-23.956985667162613,19.732128,20.421358,18.757742,0.023733031702072388
6194124219937795456,198.18137604415344,-23.642534241422617,20.719057,20.669464,19.369295,
6194074050424577920,197.85024810307343,-24.11320985719118,20.000286,20.982138,18.773981,1.2124193471555156
6194135146334593920,198.14757469937138,-23.497932755015675,20.871618,21.162354,19.946274,
6194129129085919744,198.13089066368784,-23.534592927734526,19.260603,20.565369,18.080671,0.19400190304325188
6194134218621657600,198.16943193348217,-23.525217814798612,20.892721,21.910458,19.535181,
6194083602432414592,198.130358255922,-23.919220038513927,19.02336,19.51749,18.33724,0.100134564301732
6194100060747169792,197.8081832478777,-23.801407249080235,16.231894,16.849295,15.489386,1.1556445430760762
6194112258454486528,198.4457071769977,-23.76750931176762,19.331026,19.584818,18.73454,0.038943129233280145
6194095456542147712,197.88563404404303,-23.926114666947765,19.556612,20.035414,18.723007,-0.023737715415626297
6194128377466137344,198.13306206242592,-23.542392136664265,20.766975,22.521877,19.803827,
6194097999162869632,197.93940899044483,-23.79731993060233,17.797186,18.205538,17.218557,0.1042921171297185
6194129163445904384,198.1378089840367,-23.518788080986234,19.119497,19.957087,18.082975,0.8660568834565794
6194102259770461568,197.90119145156171,-23.724202675548764,20.522348,21.396633,19.569195,
6194113534059855232,198.40900859926543,-23.70427834409453,16.553982,17.044264,15.897909,0.3229420472763238
6194032750019825152,198.28129753650947,-23.987819076189094,19.953897,21.137506,18.719498,1.5329729498173408
6194076283808063104,197.91331678771644,-24.0315165785099,19.86065,20.402273,19.117334,0.7069228703559215
6194076764843905152,198.10981472517628,-24.121909367032387,17.852175,18.291767,17.261892,0.2841943843000805
6194127930789538688,198.15480674169663,-23.581652851121984,20.728298,21.364807,19.585117,
6194109681474123520,198.18476465139338,-23.740791481806788,16.642023,17.141876,15.997954,0.6071458963969922
6194132290182096896,198.41754363178842,-23.516912691785386,18.968971,19.393265,18.411106,-0.04631990749257863
6194135524291715328,198.13439555026878,-23.46597367971224,20.747456,21.354563,19.496292,
6194070824904971776,198.05478594829873,-24.145410852240158,17.803452,19.240843,16.634033,3.7733019117176516
6194113323606391424,198.38741762462436,-23.737735627855145,16.875238,17.204184,16.36635,0.10666738015210464
6194077250176048128,198.0904285607321,-24.06686830550975,16.188755,16.666365,15.566383,0.7673768062790863
6194107899062677504,198.1557933819163,-23.84555922691201,15.841108,16.37631,15.1620455,1.3193134367200137
6194077486398886400,198.1860843357649,-24.057160027994374,18.844614,20.015482,17.607203,1.0271415072736283
6194080956732559488,198.15863928962176,-23.92063692207783,20.096313,20.26918,19.427982,3.0095328926210505
6194123567102765312,198.2266613279667,-23.662830749053906,20.955374,21.32847,19.540678,
6194135382558306176,198.11834793334162,-23.48771700472644,18.385391,19.593403,17.26718,1.9296628176814945
6194029726362077824,198.16614343851398,-24.1250880290702,19.24125,19.742456,18.57045,0.429931944861097
6194073706827191168,197.8247775540768,-24.120927785569705,18.69703,19.77073,17.598701,1.2147801540071366
6194077147096832768,198.08045601888534,-24.078795447232547,15.665286,16.576427,14.711519,2.0122035673481147
6194109406596200064,198.20030499816033,-23.770830401761053,19.526716,19.923176,18.761944,-0.07209403196179942
6194123700247437312,198.24893456710646,-23.64396749471736,19.15048,20.110685,18.023556,0.8915618012867582
6194081304625176320,198.04142547040252,-24.0176741004583,20.295004,21.1429,19.339958,0.14565907808557643
6194110476043138048,198.36256767713635,-23.726873837085108,19.996178,20.510979,18.895489,-0.43133473760252977
6194128205667445760,198.1392938459284,-23.55948179324046,21.108236,,,
6194079311759857536,198.15799664611293,-24.005401932781616,20.951767,22.691603,19.766577,
6194075287375634304,198.01311938238865,-24.051743194596163,20.452053,20.96268,19.597872,-0.17303025225303298
6194078143529245568,198.03953887251473,-24.070075013969728,15.660395,16.410084,14.82062,2.317812290666139
6194129335244350976,198.06898895729498,-23.525768365799674,18.334415,18.695515,17.746515,0.6706365924455951
6194111094518429312,198.25784027235326,-23.70948086336815,17.241941,17.64678,16.656462,0.21011957782709084
6194086900967214336,197.73035923377745,-24.035515519501757,19.791878,20.8682,18.57542,0.6428773493131426
6194129232165386240,198.12816114022172,-23.50734002990001,18.913906,20.26197,17.735317,2.2081133437958007
6194106417298961152,198.418782664594,-23.7715034331116,19.376242,19.984262,18.523777,0.7304386682719114
6194094975505827072,197.9616221082545,-23.90226064595077,19.233433,19.716198,18.55821,0.26315236981776385
6194074673195669376,197.929031118971,-24.106284597767633,16.860985,17.509619,16.105286,0.9738175033503536
6194129129085921024,198.1284709641666,-23.52466761642497,18.72237,19.733885,17.695637,0.6050203149698251
6194070206429680512,198.02902122966387,-24.191361739616685,14.988301,16.177696,13.908318,6.39103094048905
6194117309336108032,198.40523053690316,-23.632839963627514,20.286623,21.13946,19.23098,0.22962296063743723
6194112292814223616,198.4214550844839,-23.768549370777958,20.215345,21.449547,19.184692,0.22420684006064825
6194134695363799040,198.24275105325611,-23.483334029829297,20.097225,20.362263,19.450546,1.9641491318219269
6194129335244351360,198.07657866949407,-23.523624153912237,17.925661,18.350069,17.296968,0.21746198338033026
6194132152743146624,198.37548095131635,-23.508550195295864,16.460327,16.840172,15.932372,0.34891780906363884
6194113224822208896,198.44512652575025,-23.7166193742664,17.335691,17.790926,16.692425,0.12192197545684207
6194118168329583360,198.39145882619044,-23.60286344631159,19.901524,20.411045,19.155815,-0.12823248008838256
6194100266905602688,197.8015983587239,-23.79553897099844,20.3328,21.218874,19.384842,0.2848481866603639
6194076769139710208,198.1090954519316,-24.116787748543345,15.584032,16.095417,14.927472,1.2350541247766498
6194134837097654784,198.20774751208936,-23.487016851035417,15.31798,15.826311,14.653678,0.4052569285760365
6194111335036598016,198.23405667520197,-23.706510533636763,15.906494,16.289202,15.348132,0.5773303056921044
6194113465340377344,198.4068338858639,-23.71377071527894,16.692963,17.127817,16.057013,0.5127736301676885
6194069377500111744,197.87018248094446,-24.210411739781303,18.173792,19.304167,17.102682,1.6916577245800832
6194135416918045312,198.12065064111837,-23.47064730099979,18.341682,18.7005,17.73882,0.6953361077950607
6194086248132167552,197.82945861394032,-24.062438935537976,20.37055,20.970592,19.519178,-0.049653954326901985
6194118615006166528,198.44612396989808,-23.6305979706449,18.52155,18.928915,17.89771,0.4263004344152288
6194072783410058240,197.84301226101982,-24.16682807409566,14.718128,15.109728,14.154297,0.4901901327140817
